Item_Id,Date,State_of_Country,Market_Category,Product_Category,Grade,Demand,Low_Cap_Price,High_Cap_Price
IT_65428,04-08-2009,0,294,0,2,0.8,3204,5400
IT_65456,04-08-2009,18,23,10,2,1848.8,1290,7417
IT_65461,04-08-2009,20,55,0,0,1.6,3231,5822
IT_65480,04-08-2009,3,62,0,0,64,1860,16656
IT_65498,05-08-2009,0,3,0,0,0.2,3029,4478
IT_65525,05-08-2009,1,57,0,0,0.9,4100,8166
IT_65549,05-08-2009,21,58,15,0,10.9,4434,6142
IT_65551,05-08-2009,5,163,0,0,0.2,510,799
IT_65575,06-08-2009,0,450,0,0,1.6,2295,4925
IT_65587,06-08-2009,6,216,10,0,41,409,657
IT_65588,06-08-2009,6,216,17,0,0,261,488
IT_65607,06-08-2009,20,55,0,0,1.1,2430,6500
IT_65636,06-08-2009,3,113,0,0,5.2,2910,7883
IT_65646,06-08-2009,21,452,0,0,1.8,4413,6740
IT_65649,06-08-2009,21,58,15,0,10.3,4336,6105
IT_65660,07-08-2009,0,3,0,0,0.4,2822,4968
IT_65663,07-08-2009,0,70,0,2,9.8,1303,5636
IT_65700,07-08-2009,1,57,0,0,0.6,2858,7482
IT_65702,07-08-2009,6,217,10,1,707.3,379,571
IT_65721,07-08-2009,20,93,0,2,0.6,3050,5421
IT_65734,07-08-2009,20,94,0,2,3.2,882,5455
IT_65760,07-08-2009,21,452,0,0,1.4,4991,6643
IT_65763,07-08-2009,21,58,15,0,9.4,4612,6347
IT_65774,08-08-2009,0,3,0,0,0.1,3644,5183
IT_65807,08-08-2009,1,57,0,0,0.6,3685,8041
IT_65816,08-08-2009,4,458,0,0,4.5,7517,9580
IT_65828,08-08-2009,20,93,0,2,0.2,3439,4899
IT_65832,08-08-2009,20,55,0,0,1,3614,5335
IT_65861,08-08-2009,3,113,0,0,6.8,1607,5237
IT_65879,08-08-2009,21,58,15,0,8.9,4520,6489
IT_65889,09-08-2009,23,204,1,0,51.8,4519,7027
IT_65892,09-08-2009,0,3,0,0,0.2,1367,1733
IT_65896,09-08-2009,0,186,0,0,0.1,3837,5485
IT_65901,09-08-2009,0,268,0,2,3.3,2495,4063
IT_65930,09-08-2009,1,57,0,0,0.4,3655,7007
IT_65949,09-08-2009,20,93,0,2,0.6,4006,5684
IT_65951,09-08-2009,20,55,0,0,0.3,3973,5936
IT_65999,09-08-2009,21,205,10,0,0.7,2810,4100
IT_66003,09-08-2009,5,471,1,2,1.1,2446,3182
IT_66005,09-08-2009,5,101,0,0,0.3,1906,2806
IT_66010,10-08-2009,0,3,0,0,0.1,3562,5320
IT_66015,10-08-2009,0,1,0,0,4.3,1515,5353
IT_66030,10-08-2009,0,294,0,2,0.2,1683,2084
IT_66058,10-08-2009,18,23,10,2,1823.7,1514,5922
IT_66061,10-08-2009,20,93,0,2,0.2,3858,5874
IT_66064,10-08-2009,20,55,0,0,0.1,3095,4121
IT_66090,10-08-2009,9,60,1,3,1342.3,195,1072
IT_66096,10-08-2009,21,162,0,1,1.1,4909,6162
IT_66101,10-08-2009,21,24,10,0,27.9,4856,6641
IT_66107,10-08-2009,21,58,15,0,6.7,4860,6211
IT_66113,10-08-2009,5,101,0,0,1.1,1651,2149
IT_66122,11-08-2009,0,3,0,0,0.4,3523,4525
IT_66138,11-08-2009,0,283,0,0,1.1,3134,5153
IT_66179,11-08-2009,20,55,0,0,1.6,2365,5059
IT_66202,11-08-2009,3,62,0,0,53.6,2193,13532
IT_66210,11-08-2009,21,179,0,0,1.8,2788,3578
IT_66219,11-08-2009,21,469,0,0,0.5,4391,6370
IT_66231,12-08-2009,0,3,0,0,0.3,2607,4608
IT_66282,12-08-2009,21,452,0,0,1.7,4949,6684
IT_66297,13-08-2009,0,186,0,0,0.2,3632,5263
IT_66324,13-08-2009,17,358,0,3,4.9,3726,11159
IT_66365,13-08-2009,21,165,0,0,8.9,3032,4812
IT_66372,13-08-2009,21,58,15,0,4.5,4972,6670
IT_66377,13-08-2009,5,471,1,2,3.1,2471,3467
IT_66389,14-08-2009,0,186,0,0,0.2,3114,5248
IT_66448,14-08-2009,20,55,0,0,1.5,2401,4886
IT_66451,14-08-2009,20,40,0,0,0.2,4508,6453
IT_66465,14-08-2009,20,403,0,0,2.4,3812,5159
IT_66477,14-08-2009,3,62,0,0,143.8,1963,16655
IT_66487,14-08-2009,21,14,0,0,2.7,4168,5224
IT_66492,14-08-2009,21,24,10,0,17.5,5139,7109
IT_66508,15-08-2009,0,3,0,0,0.1,3552,4623
IT_66512,15-08-2009,0,186,0,0,0.2,2901,4573
IT_66528,15-08-2009,0,294,0,2,0.2,2915,5011
IT_66548,15-08-2009,1,57,0,0,0.5,3628,7235
IT_66601,15-08-2009,9,60,1,3,321.8,252,1256
IT_66613,15-08-2009,21,24,10,0,22.9,4828,7026
IT_66616,15-08-2009,21,452,0,0,2.3,4885,6785
IT_66618,15-08-2009,21,58,10,0,4.9,4710,5897
IT_66630,16-08-2009,0,3,0,0,0.3,3317,5668
IT_66635,16-08-2009,0,186,0,0,0.2,3242,5267
IT_66636,16-08-2009,0,66,1,0,0.2,2414,4383
IT_66674,16-08-2009,1,57,0,0,0.9,2417,6552
IT_66683,16-08-2009,17,11,0,3,4.9,453,1169
IT_66690,16-08-2009,20,55,0,0,0.6,2331,6550
IT_66699,16-08-2009,20,94,0,2,12.3,896,4934
IT_66721,16-08-2009,9,60,1,3,39,420,1277
IT_66738,16-08-2009,21,58,10,0,5.5,4482,6404
IT_66749,17-08-2009,0,3,0,0,0.4,2899,5719
IT_66752,17-08-2009,0,186,0,0,0.3,3249,5244
IT_66760,17-08-2009,0,268,0,2,1,2506,3780
IT_66804,17-08-2009,18,23,10,2,0,1129,6962
IT_66811,17-08-2009,20,55,0,0,0.9,3025,6539
IT_66820,17-08-2009,20,94,0,2,4.2,879,5026
IT_66851,17-08-2009,21,448,0,0,1.2,2932,4517
IT_66852,17-08-2009,21,24,10,0,11.4,5008,6987
IT_66856,17-08-2009,21,452,0,0,3.6,4377,6191
IT_66907,18-08-2009,1,57,0,0,0.6,3378,7016
IT_66918,18-08-2009,20,93,0,2,0.6,4000,6563
IT_66935,18-08-2009,20,124,0,0,0.1,2316,3277
IT_66952,18-08-2009,21,179,0,0,0.6,2677,3639
IT_66954,18-08-2009,21,14,0,0,2.3,4253,5822
IT_66961,18-08-2009,21,452,0,0,2.3,4640,6607
IT_66962,18-08-2009,21,58,10,0,6.9,4642,6172
IT_66995,19-08-2009,1,57,0,0,0.8,3574,7425
IT_67011,19-08-2009,21,179,0,0,1.2,2782,3483
IT_67028,20-08-2009,0,3,0,0,0.3,3430,5639
IT_67043,20-08-2009,0,294,0,2,0.4,3520,5340
IT_67059,20-08-2009,1,57,0,0,0.4,3171,7909
IT_67071,20-08-2009,18,23,10,2,1242.1,1518,7628
IT_67078,20-08-2009,20,55,0,0,1.3,4115,5567
IT_67107,20-08-2009,9,60,1,3,438.7,211,1550
IT_67111,20-08-2009,21,445,0,0,2.1,3773,5873
IT_67113,20-08-2009,21,14,0,0,2.5,4111,5936
IT_67119,20-08-2009,21,24,10,0,8.4,5147,7862
IT_67134,21-08-2009,0,3,0,0,0.1,3910,5398
IT_67176,21-08-2009,17,358,0,3,1.5,3699,12020
IT_67182,21-08-2009,18,23,10,2,983.9,1587,7288
IT_67190,21-08-2009,20,55,0,0,0.5,3656,6301
IT_67203,21-08-2009,20,124,0,0,0.2,3045,4048
IT_67223,21-08-2009,21,24,10,0,34.9,5056,7565
IT_67236,22-08-2009,0,3,0,0,0.4,3220,5359
IT_67247,22-08-2009,0,275,0,0,0.5,2409,5197
IT_67273,22-08-2009,1,57,0,0,1,3318,7839
IT_67289,22-08-2009,20,93,0,2,0.4,3137,5416
IT_67291,22-08-2009,20,55,0,0,0.8,3947,5833
IT_67303,22-08-2009,20,124,0,0,0.2,2374,3207
IT_67310,22-08-2009,20,116,0,0,1.3,3633,4684
IT_67317,22-08-2009,3,113,0,0,3.8,2410,4320
IT_67331,22-08-2009,21,24,10,0,28.2,5223,6548
IT_67342,22-08-2009,5,126,0,0,0.2,2046,2930
IT_67351,23-08-2009,0,3,0,0,0.1,3779,5089
IT_67371,23-08-2009,0,294,0,2,0.3,2627,5116
IT_67401,23-08-2009,20,55,0,0,0.9,2332,6034
IT_67444,23-08-2009,21,452,0,0,4.8,4397,6343
IT_67456,24-08-2009,0,3,0,0,0.1,3629,4912
IT_67461,24-08-2009,0,186,0,0,0.3,3390,5098
IT_67503,24-08-2009,17,11,0,3,75.7,388,851
IT_67510,24-08-2009,20,93,0,2,0.6,3320,5395
IT_67512,24-08-2009,20,55,0,0,0.6,3770,7441
IT_67544,24-08-2009,21,179,0,0,0.7,2478,3703
IT_67555,24-08-2009,21,58,10,0,13.8,4552,6480
IT_67565,25-08-2009,0,3,0,0,0.2,3544,5061
IT_67569,25-08-2009,0,186,0,0,0.1,2992,4884
IT_67574,25-08-2009,0,268,0,2,6.6,1809,3527
IT_67582,25-08-2009,0,294,0,2,0.5,3283,5363
IT_67601,25-08-2009,11,2,0,1,1.2,3813,7591
IT_67607,25-08-2009,17,218,0,3,0.1,6057,9240
IT_67617,25-08-2009,20,55,0,0,0.8,2368,5585
IT_67621,25-08-2009,20,40,0,0,0.4,4751,6715
IT_67643,25-08-2009,3,113,0,0,3.3,2301,8011
IT_67644,25-08-2009,9,60,1,3,58,334,1017
IT_67650,25-08-2009,21,14,0,0,2.2,4659,5663
IT_67660,25-08-2009,21,58,10,0,13.1,4846,6127
IT_67673,26-08-2009,0,186,0,0,0.2,3241,5236
IT_67697,26-08-2009,17,358,0,3,1.7,3321,9686
IT_67717,26-08-2009,21,452,0,0,2.3,4604,6477
IT_67722,27-08-2009,0,3,0,0,0.2,3146,4519
IT_67760,27-08-2009,20,93,0,2,0.6,3466,5490
IT_67763,27-08-2009,20,55,0,0,1.3,1903,5694
IT_67795,27-08-2009,21,58,10,0,11.9,4696,6654
IT_67798,27-08-2009,5,121,0,0,0.2,1546,4713
IT_67811,28-08-2009,0,186,0,0,0.2,2895,5266
IT_67864,28-08-2009,20,94,0,0,5.2,1095,6507
IT_67898,28-08-2009,21,58,10,0,12.1,4309,6654
IT_67909,29-08-2009,0,3,0,0,0.1,3683,5338
IT_67912,29-08-2009,0,70,0,2,4.5,3279,4687
IT_67913,29-08-2009,0,186,0,0,0.3,3156,5410
IT_67920,29-08-2009,0,275,0,0,0,4996,10291
IT_67948,29-08-2009,4,175,0,1,2.1,9377,14219
IT_67972,29-08-2009,17,358,0,3,3,3695,11309
IT_68007,29-08-2009,20,51,10,1,0.2,4319,7402
IT_68028,29-08-2009,21,469,0,0,0.9,4853,7000
IT_68043,30-08-2009,0,3,0,0,0.1,4152,5463
IT_68053,30-08-2009,0,268,0,2,6.1,1738,4744
IT_68093,30-08-2009,20,93,0,2,0.6,3103,5238
IT_68096,30-08-2009,20,55,0,0,1.4,2462,6447
IT_68097,30-08-2009,20,78,0,2,1.8,2400,5156
IT_68113,30-08-2009,20,124,0,0,0.1,192,424
IT_68129,30-08-2009,3,113,0,0,7.1,1522,6896
IT_68136,30-08-2009,21,14,0,0,1.7,4618,6133
IT_68159,31-08-2009,23,204,1,0,18,4237,6587
IT_68165,31-08-2009,0,3,0,0,0.7,3276,5252
IT_68175,31-08-2009,0,268,0,2,3.2,2141,3485
IT_68212,31-08-2009,18,23,10,2,894.4,1656,7074
IT_68217,31-08-2009,20,93,0,2,0.6,2731,5131
IT_68220,31-08-2009,20,55,0,0,1.4,3899,5242
IT_68250,31-08-2009,3,63,0,1,3.3,3433,7368
IT_68252,31-08-2009,3,62,0,0,103.4,2895,7847
IT_68266,31-08-2009,21,24,10,0,29.1,5642,7051
IT_68271,31-08-2009,21,469,0,0,0.9,4900,6896
IT_68273,31-08-2009,5,90,0,0,9.2,1647,3460
IT_68279,01-09-2009,23,204,1,0,15.1,3710,6886
IT_68308,01-09-2009,6,214,0,0,1.5,4972,6909
IT_68317,01-09-2009,18,23,10,2,757.4,1674,7327
IT_68345,01-09-2009,3,62,0,0,306.4,2160,8263
IT_68347,01-09-2009,9,60,1,3,195.8,301,1129
IT_68361,01-09-2009,21,205,10,0,0.6,3018,4174
IT_68366,02-09-2009,23,199,1,0,1.1,4548,9134
IT_68367,02-09-2009,23,204,1,0,0,3679,5934
IT_68372,02-09-2009,0,3,0,0,0.2,3603,4410
IT_68399,02-09-2009,1,57,0,0,0.5,3928,7667
IT_68401,02-09-2009,17,462,0,3,14.3,826,1234
IT_68419,02-09-2009,21,150,0,2,9.3,3067,4378
IT_68440,03-09-2009,0,186,0,0,0.3,3814,5633
IT_68446,03-09-2009,0,268,0,2,0,1829,4134
IT_68466,03-09-2009,1,57,0,0,0.4,4030,7140
IT_68488,03-09-2009,20,55,0,0,0.8,2517,5267
IT_68519,03-09-2009,3,113,0,0,6.2,2227,6817
IT_68541,04-09-2009,23,204,1,0,27.8,3785,7632
IT_68553,04-09-2009,0,268,0,2,1.7,1865,4724
IT_68580,04-09-2009,1,57,0,0,0.4,3376,7715
IT_68588,04-09-2009,17,358,0,3,2.3,3372,11815
IT_68596,04-09-2009,20,93,0,2,0.6,3258,6025
IT_68599,04-09-2009,20,55,0,0,0.5,2457,5563
IT_68601,04-09-2009,20,86,0,0,0,1167,1543
IT_68627,04-09-2009,3,221,0,0,643.7,553,1009
IT_68635,04-09-2009,21,14,0,0,2.4,4485,5788
IT_68655,05-09-2009,23,204,1,0,36.4,4274,7303
IT_68664,05-09-2009,0,186,0,0,0.3,3702,6337
IT_68670,05-09-2009,0,268,0,2,2.8,2499,4869
IT_68695,05-09-2009,1,57,0,0,0.3,5359,7499
IT_68697,05-09-2009,11,2,0,1,1.3,4392,7025
IT_68703,05-09-2009,17,462,0,3,6.1,828,1161
IT_68704,05-09-2009,17,358,0,3,2.7,3565,17056
IT_68717,05-09-2009,20,55,0,0,1.1,2467,4299
IT_68732,05-09-2009,20,114,0,0,0,179,397
IT_68753,05-09-2009,21,150,0,2,7,2844,4115
IT_68761,05-09-2009,21,24,10,0,34.9,5262,7606
IT_68768,05-09-2009,21,58,10,0,4,5074,6340
IT_68787,06-09-2009,0,25,0,0,0.6,4647,6385
IT_68814,06-09-2009,1,57,0,0,0.4,5110,8108
IT_68818,06-09-2009,17,358,0,3,0.5,3608,17896
IT_68824,06-09-2009,18,23,17,2,0,1184,2616
IT_68831,06-09-2009,20,55,0,0,0.7,4158,5465
IT_68854,06-09-2009,20,123,0,0,0,3066,6094
IT_68856,06-09-2009,3,62,0,0,187.4,2179,15311
IT_68874,06-09-2009,21,24,10,0,23,5957,7477
IT_68897,07-09-2009,0,186,0,0,0.4,3307,6100
IT_68904,07-09-2009,0,268,0,2,0.4,2310,3836
IT_68918,07-09-2009,1,6,0,0,0.5,5837,9660
IT_68923,07-09-2009,1,57,0,0,1.1,4145,7909
IT_68940,07-09-2009,20,55,0,0,0.9,3697,5115
IT_68943,07-09-2009,20,73,0,0,0.1,962,1517
IT_68954,07-09-2009,20,129,0,0,0.3,3466,6387
IT_68969,07-09-2009,21,179,0,0,0.6,3132,4340
IT_68981,07-09-2009,21,58,10,0,2.9,4643,6201
IT_68995,08-09-2009,0,3,0,0,0.2,3050,4953
IT_68998,08-09-2009,0,186,0,0,0.3,3905,5820
IT_69002,08-09-2009,0,268,0,2,1.8,1992,4479
IT_69032,08-09-2009,17,358,0,3,5.9,3413,11063
IT_69044,08-09-2009,20,55,0,0,1,3696,5211
IT_69052,08-09-2009,20,94,0,2,3.7,1018,5658
IT_69064,08-09-2009,3,221,0,0,139.1,4668,8695
IT_69066,08-09-2009,3,113,0,0,6.1,1562,6185
IT_69092,09-09-2009,0,3,0,0,0.3,3030,6085
IT_69118,09-09-2009,1,57,0,0,0.5,5060,7921
IT_69121,09-09-2009,17,358,0,3,1.1,3322,7739
IT_69170,10-09-2009,17,358,0,3,1.4,3311,16960
IT_69178,10-09-2009,20,93,0,2,0.2,3195,6291
IT_69204,10-09-2009,3,113,0,0,7,2058,4567
IT_69214,10-09-2009,21,24,10,0,34.7,5805,7837
IT_69216,10-09-2009,21,469,0,0,0.5,4872,6794
IT_69217,10-09-2009,21,58,10,0,2.5,4533,6459
IT_69233,11-09-2009,0,176,0,0,0.3,3866,5350
IT_69253,11-09-2009,17,358,0,3,2.2,3687,12851
IT_69260,11-09-2009,20,93,0,2,0.2,2895,5198
IT_69296,12-09-2009,23,199,1,0,4,4880,8426
IT_69313,12-09-2009,1,57,0,0,0.2,3414,8156
IT_69322,12-09-2009,20,94,0,2,4.2,1354,8748
IT_69334,12-09-2009,5,471,1,2,1.1,2331,3414
IT_69354,13-09-2009,0,294,0,2,0.5,2458,6065
IT_69367,13-09-2009,1,57,0,0,0.3,4630,8200
IT_69370,13-09-2009,4,175,0,0,1.9,9125,12376
IT_69372,13-09-2009,17,358,0,3,0.1,4394,17318
IT_69381,13-09-2009,20,93,0,2,0.6,3091,4927
IT_69400,13-09-2009,9,60,1,3,136.3,227,1149
IT_69409,13-09-2009,21,58,10,0,1.7,4776,6691
IT_69425,14-09-2009,0,1,0,0,1.5,1881,3918
IT_69431,14-09-2009,0,268,0,2,0.2,2508,3342
IT_69457,14-09-2009,1,57,0,0,0.5,3870,8129
IT_69472,14-09-2009,20,93,0,2,0.7,3032,4874
IT_69475,14-09-2009,20,55,0,0,1.1,2553,6512
IT_69483,14-09-2009,20,94,0,2,5.9,1490,9575
IT_69507,14-09-2009,21,14,0,0,2.6,4290,5946
IT_69516,14-09-2009,21,469,0,0,0.5,5107,6471
IT_69517,14-09-2009,21,58,10,0,1.4,4982,6831
IT_69519,14-09-2009,21,211,0,0,0.6,4012,5802
IT_69530,15-09-2009,0,70,0,2,2.3,3641,4826
IT_69548,15-09-2009,0,320,0,0,1,2062,10275
IT_69557,15-09-2009,18,23,17,2,0,1207,3491
IT_69564,15-09-2009,20,55,0,0,1.3,2437,6284
IT_69567,15-09-2009,20,73,0,0,0.1,2691,3935
IT_69606,16-09-2009,23,199,1,0,0.8,5254,9559
IT_69654,16-09-2009,21,58,10,0,0.1,4871,6545
IT_69667,17-09-2009,0,186,0,0,0.2,3358,5371
IT_69675,17-09-2009,0,268,0,2,1,2146,4208
IT_69697,17-09-2009,4,458,0,0,3.3,7267,10395
IT_69699,17-09-2009,17,358,0,3,1.8,3861,12750
IT_69702,17-09-2009,17,11,0,3,34,486,1208
IT_69711,17-09-2009,20,55,0,0,0.6,4172,6071
IT_69731,17-09-2009,3,221,0,0,2868.6,599,1130
IT_69764,18-09-2009,0,70,0,2,4.6,3900,5555
IT_69770,18-09-2009,0,268,0,2,2.9,1954,3659
IT_69809,18-09-2009,18,23,10,2,473.6,1516,6326
IT_69817,18-09-2009,20,55,0,0,0.8,2965,6283
IT_69826,18-09-2009,20,94,0,2,6.6,1484,10039
IT_69874,19-09-2009,0,186,0,0,0.2,3306,6758
IT_69905,19-09-2009,1,57,0,0,0.2,5175,9299
IT_69922,19-09-2009,20,55,0,0,0.1,4142,5198
IT_69930,19-09-2009,20,94,0,2,8.4,1484,9905
IT_69934,19-09-2009,20,124,0,0,0.2,3085,4174
IT_69948,19-09-2009,3,430,0,2,41.8,3297,4914
IT_69949,19-09-2009,3,113,0,0,5.3,2001,7431
IT_69962,19-09-2009,21,24,10,0,11.4,5764,7916
IT_69965,19-09-2009,21,469,0,0,0.7,4387,6423
IT_69975,20-09-2009,23,204,1,0,18.5,3774,6118
IT_70014,20-09-2009,1,57,0,0,0.3,4053,8616
IT_70020,20-09-2009,17,358,0,3,0.4,4099,11033
IT_70023,20-09-2009,17,39,0,3,1.2,4404,7857
IT_70032,20-09-2009,20,55,0,0,0.6,4126,6300
IT_70067,20-09-2009,21,162,0,1,2.3,4390,6150
IT_70083,21-09-2009,23,199,1,0,13.1,5194,9042
IT_70088,21-09-2009,0,3,0,0,0.2,4047,5223
IT_70093,21-09-2009,0,186,0,0,0.2,3657,58812
IT_70137,21-09-2009,20,93,0,2,0.4,3848,6991
IT_70139,21-09-2009,20,55,0,0,0.3,2387,5953
IT_70175,21-09-2009,21,24,10,0,29.4,6028,7671
IT_70178,21-09-2009,21,469,0,0,1.2,5037,6940
IT_70204,22-09-2009,0,275,0,0,0.1,3524,4719
IT_70227,22-09-2009,2,350,1,1,78.7,4004,7358
IT_70240,22-09-2009,20,55,0,0,0.9,2483,6179
IT_70258,22-09-2009,9,60,1,3,7.9,488,1089
IT_70265,22-09-2009,21,162,0,1,1.7,4105,6592
IT_70269,22-09-2009,21,24,10,0,22.6,5717,7913
IT_70273,22-09-2009,21,58,10,0,6,5153,6712
IT_70302,23-09-2009,0,320,0,0,0.5,3920,11345
IT_70310,23-09-2009,17,358,0,3,0.1,4823,13201
IT_70341,24-09-2009,23,199,1,2,5.3,4505,7584
IT_70345,24-09-2009,0,224,0,2,6,4359,7925
IT_70353,24-09-2009,0,268,0,2,0.6,2441,4604
IT_70358,24-09-2009,0,294,0,2,0.2,3023,6534
IT_70361,24-09-2009,0,450,0,0,0.6,2341,4737
IT_70371,24-09-2009,1,57,0,0,0.2,5442,7215
IT_70387,24-09-2009,20,55,0,0,0.6,2882,5835
IT_70403,24-09-2009,3,62,0,0,16.4,2293,8491
IT_70405,24-09-2009,9,60,1,3,44,221,1127
IT_70413,24-09-2009,21,24,10,0,22.4,5892,8029
IT_70444,25-09-2009,0,268,0,2,0.6,2093,3459
IT_70479,25-09-2009,20,55,0,0,0.5,4316,5988
IT_70513,25-09-2009,21,24,10,0,17,5697,7622
IT_70528,26-09-2009,23,199,1,0,2,6676,8733
IT_70536,26-09-2009,0,70,0,2,2.9,1628,5022
IT_70556,26-09-2009,0,320,0,0,0.2,1524,11506
IT_70573,26-09-2009,17,358,0,3,1.4,4654,11577
IT_70581,26-09-2009,20,93,0,2,0.4,4781,7029
IT_70584,26-09-2009,20,55,0,0,0.4,3668,6004
IT_70619,26-09-2009,21,24,10,0,35.2,5721,8269
IT_70621,26-09-2009,21,469,0,0,0.7,5083,6179
IT_70625,26-09-2009,21,223,0,2,0.2,5276,8402
IT_70633,27-09-2009,23,177,0,0,2.1,3000,6655
IT_70635,27-09-2009,23,204,1,0,6,3230,6178
IT_70643,27-09-2009,0,454,1,0,0.2,3261,6316
IT_70645,27-09-2009,0,1,0,0,1.6,1509,4656
IT_70683,27-09-2009,20,93,0,2,0.6,3777,5323
IT_70685,27-09-2009,20,55,0,0,0.8,3780,4800
IT_70720,27-09-2009,21,24,10,0,47.8,5513,7891
IT_70739,28-09-2009,0,224,0,2,4.7,4769,7470
IT_70776,28-09-2009,20,55,0,0,0.8,3494,4993
IT_70806,28-09-2009,21,469,0,0,0.6,4899,6883
IT_70842,29-09-2009,0,320,0,0,0.7,1694,10214
IT_70853,29-09-2009,4,175,0,0,2,11045,15249
IT_70854,29-09-2009,4,175,0,2,0,10574,14811
IT_70856,29-09-2009,17,358,0,3,2.8,4376,11126
IT_70859,29-09-2009,17,11,0,3,139.4,478,1302
IT_70889,29-09-2009,21,14,0,0,3.4,4664,6671
IT_70890,29-09-2009,21,165,0,0,2.3,2611,5293
IT_70893,29-09-2009,21,24,10,0,63.7,5725,7478
IT_70897,29-09-2009,21,58,10,0,2.3,5123,6515
IT_70898,29-09-2009,21,223,0,2,1.3,4985,6891
IT_70911,30-09-2009,0,1,0,0,1.2,1798,5236
IT_70924,30-09-2009,0,320,0,0,0.7,4144,15324
IT_70951,01-10-2009,0,3,0,0,1.1,2505,4090
IT_70971,01-10-2009,0,320,0,0,3.5,1556,16408
IT_70980,01-10-2009,4,17,14,0,1.1,11385,14967
IT_70991,01-10-2009,20,93,0,2,0.6,4424,6280
IT_70994,01-10-2009,20,55,0,0,0.7,4123,5322
IT_71013,01-10-2009,3,62,0,0,24.3,1963,7750
IT_71037,02-10-2009,0,186,0,0,0.1,3890,7052
IT_71066,02-10-2009,17,9,0,3,0.4,8883,15506
IT_71072,02-10-2009,18,376,1,2,0.1,628,11591
IT_71076,02-10-2009,20,55,0,0,0.5,2803,6792
IT_71100,02-10-2009,21,24,10,0,50.4,5737,8135
IT_71115,03-10-2009,0,186,0,0,0.1,4226,7036
IT_71120,03-10-2009,0,268,0,2,1.4,2536,4676
IT_71151,03-10-2009,17,358,0,3,2.4,4391,11054
IT_71155,03-10-2009,18,23,10,2,260.8,1473,7283
IT_71158,03-10-2009,20,93,0,2,0.5,3813,5749
IT_71192,03-10-2009,21,24,10,0,44.4,5656,7698
IT_71210,04-10-2009,23,204,1,0,21.7,3847,6178
IT_71257,04-10-2009,20,55,0,0,0.8,3339,6434
IT_71283,04-10-2009,3,62,0,0,5.7,2417,7046
IT_71295,04-10-2009,21,24,10,0,52.2,5608,8249
IT_71304,05-10-2009,7,27,0,0,41.7,4075,6919
IT_71317,05-10-2009,0,268,0,2,0,2485,4371
IT_71332,05-10-2009,0,320,0,0,0.2,9289,15085
IT_71339,05-10-2009,1,57,0,0,0.2,5559,9137
IT_71351,05-10-2009,20,93,0,2,3.3,3662,6204
IT_71353,05-10-2009,20,55,0,0,0.5,2900,3997
IT_71387,05-10-2009,21,58,10,0,6.3,4813,7078
IT_71391,05-10-2009,5,471,1,2,1.1,2210,3261
IT_71397,06-10-2009,23,204,1,0,16.6,3757,5928
IT_71425,06-10-2009,1,57,0,0,0.2,4941,8535
IT_71434,06-10-2009,17,358,0,3,3.9,8619,15409
IT_71443,06-10-2009,20,55,0,0,0.9,3819,5586
IT_71463,06-10-2009,3,62,0,0,12.9,1782,16512
IT_71476,06-10-2009,21,452,0,0,2.8,5821,7028
IT_71501,07-10-2009,0,320,0,0,0.2,7009,15049
IT_71506,07-10-2009,1,57,0,0,0.2,5702,8909
IT_71511,07-10-2009,20,55,0,0,0.7,2349,6381
IT_71523,07-10-2009,21,14,0,0,2.7,4656,6444
IT_71545,08-10-2009,0,268,0,2,0.6,2697,3836
IT_71582,08-10-2009,20,124,0,0,0.2,2407,3588
IT_71592,08-10-2009,3,62,0,0,7.8,2646,12849
IT_71605,08-10-2009,21,452,0,0,2.4,5511,7550
IT_71625,09-10-2009,0,268,0,2,0.5,3126,4098
IT_71626,09-10-2009,0,275,0,0,1.2,1257,2054
IT_71637,09-10-2009,1,57,0,0,0.2,6381,7996
IT_71642,09-10-2009,4,175,0,0,2,10110,15597
IT_71643,09-10-2009,4,175,0,2,0,10303,14074
IT_71652,09-10-2009,20,55,0,0,0.7,2991,5112
IT_71662,09-10-2009,20,124,0,0,0.2,2661,3460
IT_71686,09-10-2009,5,471,1,2,2.6,1549,3197
IT_71696,10-10-2009,0,186,0,0,0.2,4773,6687
IT_71731,10-10-2009,20,93,0,2,0.5,3589,4899
IT_71733,10-10-2009,20,55,0,0,0.5,3189,5371
IT_71746,10-10-2009,20,114,0,0,0,850,1575
IT_71748,10-10-2009,20,124,0,0,0.2,2584,3334
IT_71761,10-10-2009,3,113,0,0,0.1,7694,13317
IT_71772,10-10-2009,21,24,10,0,63.5,5507,7987
IT_71780,10-10-2009,21,58,10,0,4.3,4979,6689
IT_71791,11-10-2009,23,204,1,0,8.7,3671,6048
IT_71806,11-10-2009,0,294,0,2,0.2,2649,6241
IT_71821,11-10-2009,17,11,0,3,203.8,506,995
IT_71828,11-10-2009,20,55,0,0,0.3,2522,5881
IT_71837,11-10-2009,20,94,0,2,1.1,1360,9684
IT_71863,11-10-2009,21,452,0,0,1.8,5573,7501
IT_71865,11-10-2009,21,58,10,0,3.3,4949,6973
IT_71866,11-10-2009,21,205,10,0,0.7,3317,4584
IT_71876,12-10-2009,0,186,0,0,0.1,4559,6862
IT_71881,12-10-2009,0,268,0,2,0.3,2806,4747
IT_71905,12-10-2009,20,55,0,0,0.7,3369,4055
IT_71954,13-10-2009,23,204,1,0,9.5,4137,6497
